track,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Full attention-256,investigation,18599,18639,41,1,41,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,5,196,192,1,192,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,203,315,113,1,113,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,321,715,395,2,379,0.959493670886076,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,732,738,7,1,7,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,747,756,10,1,10,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,771,826,56,1,56,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,935,1134,200,1,200,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,1157,1255,99,1,99,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,1331,1470,140,1,140,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,1491,1498,8,1,8,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,1608,1664,57,1,56,0.9824561403508771,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,1786,1975,190,1,190,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,1977,2094,118,1,96,0.8135593220338984,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,2129,2234,106,1,106,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,2285,2347,63,1,60,0.9523809523809523,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,2397,2436,40,1,35,0.875,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,2508,2765,258,1,254,0.9844961240310077,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,2925,2976,52,1,48,0.9230769230769231,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,3303,3427,125,1,125,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,3613,3692,80,1,77,0.9625,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,3791,3808,18,1,16,0.8888888888888888,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,3810,5962,2153,1,2153,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,6139,6262,124,1,119,0.9596774193548387,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,6438,6451,14,0,0,0.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,6491,6698,208,1,208,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,6724,6742,19,1,19,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,6894,6988,95,1,93,0.9789473684210527,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,7086,7110,25,1,23,0.92,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,7164,7202,39,1,32,0.8205128205128205,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,7204,8031,828,1,828,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,8212,8321,110,1,92,0.8363636363636363,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,8349,8675,327,1,327,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,8842,8944,103,1,103,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,8970,9003,34,1,34,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,9034,9190,157,1,157,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,9521,9551,31,1,31,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,9553,10218,666,1,666,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,10534,10560,27,1,26,0.9629629629629629,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,10781,10845,65,1,62,0.9538461538461539,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,10976,10996,21,1,21,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,11058,11105,48,1,48,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,11107,11126,20,0,0,0.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,11231,11331,101,1,100,0.9900990099009901,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,11349,11369,21,1,11,0.5238095238095238,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,11499,11510,12,0,0,0.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,11512,12360,849,1,840,0.9893992932862191,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,13044,13314,271,1,268,0.988929889298893,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,13316,13782,467,1,460,0.9850107066381156,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,13978,14093,116,1,116,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,14234,14265,32,1,22,0.6875,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,14758,14864,107,1,106,0.9906542056074766,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,15072,15126,55,1,48,0.8727272727272727,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,15128,15191,64,1,64,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,15346,15362,17,1,14,0.8235294117647058,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,15519,15523,5,1,5,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,15624,15642,19,1,19,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,16086,16105,20,1,20,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,16429,16463,35,1,35,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,16465,17045,581,1,581,1.0,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,17085,17151,67,1,16,0.23880597014925373,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,17248,17270,23,1,16,0.6956521739130435,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,mount,17272,17924,653,1,648,0.9923430321592649,test_1,Mouse061_20160526_18-38-49
Full LSTM-256,investigation,18599,18639,41,1,41,1.0,test_1,Mouse061_20160526_18-38-49
Full attention-256,investigation,5,68,64,1,64,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,92,152,61,1,61,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,180,280,101,1,101,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,292,408,117,1,117,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,414,917,504,1,504,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,999,1225,227,1,227,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,1304,1310,7,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,1346,1488,143,1,143,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,1511,1703,193,1,193,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,1726,1734,9,1,9,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,1757,1945,189,1,189,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,2000,2204,205,1,205,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,2217,2514,298,1,298,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,2625,2685,61,1,61,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,2888,3019,132,1,132,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,3051,3383,333,1,325,0.975975975975976,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,3420,3441,22,1,22,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,3603,3640,38,1,38,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,3752,4052,301,1,296,0.9833887043189369,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,4330,4428,99,1,99,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,4452,4481,30,1,28,0.9333333333333333,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,4629,4676,48,1,43,0.8958333333333334,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,4715,4732,18,1,18,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,4792,4991,200,1,200,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5037,5062,26,1,26,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5125,5254,130,1,130,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5393,5476,84,1,84,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5528,5538,11,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,5540,5552,13,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5554,5846,293,1,293,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,5900,5942,43,1,43,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6087,6161,75,1,64,0.8533333333333334,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6291,6298,8,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6377,6449,73,1,73,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6485,6644,160,1,160,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6684,6712,29,1,29,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6792,6815,24,1,16,0.6666666666666666,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,6850,7053,204,1,204,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,7095,7106,12,1,9,0.75,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,7218,7230,13,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,7269,7278,10,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,7404,7806,403,1,399,0.9900744416873449,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,7902,8058,157,1,155,0.9872611464968153,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,8095,8297,203,1,192,0.9458128078817734,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,8628,8694,67,1,67,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,8785,8810,26,1,15,0.5769230769230769,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,8870,8876,7,1,7,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9195,9203,9,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9270,9307,38,1,28,0.7368421052631579,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9405,9436,32,1,29,0.90625,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,9438,9493,56,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9495,9526,32,1,32,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9534,9784,251,1,251,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,9945,10045,101,1,101,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10170,10182,13,1,7,0.5384615384615384,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10417,10485,69,1,69,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10498,10528,31,2,15,0.4838709677419355,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10615,10670,56,1,56,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10694,10711,18,1,18,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,10941,11068,128,1,128,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,11255,11290,36,1,25,0.6944444444444444,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,11292,12297,1006,1,1006,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,12702,12860,159,1,144,0.9056603773584906,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,12968,13126,159,1,152,0.9559748427672956,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13202,13383,182,1,174,0.9560439560439561,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13398,13400,3,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13436,13474,39,1,32,0.8205128205128205,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,13476,13544,69,1,60,0.8695652173913043,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13581,13613,33,1,33,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13793,13870,78,1,78,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,13967,13982,16,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,14272,14297,26,1,16,0.6153846153846154,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,14299,17951,3653,1,3653,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,18265,18290,26,1,16,0.6153846153846154,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,18292,18357,66,1,66,1.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,18390,18409,20,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,18808,18815,8,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full attention-256,investigation,19262,19297,36,1,32,0.8888888888888888,test_1,Mouse062_20160526_18-56-26
Full attention-256,mount,19299,19631,333,1,333,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5,68,64,1,64,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,92,152,61,1,52,0.8524590163934426,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,180,280,101,1,101,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,292,408,117,1,117,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,414,917,504,1,498,0.9880952380952381,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,999,1225,227,1,227,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,1304,1310,7,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,1346,1488,143,1,142,0.993006993006993,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,1511,1703,193,1,184,0.9533678756476683,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,1726,1734,9,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,1757,1945,189,1,189,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,2000,2204,205,1,205,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,2217,2514,298,2,272,0.912751677852349,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,2625,2685,61,1,61,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,2888,3019,132,1,132,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,3051,3383,333,1,325,0.975975975975976,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,3420,3441,22,1,16,0.7272727272727273,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,3603,3640,38,1,38,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,3752,4052,301,1,288,0.9568106312292359,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,4330,4428,99,1,93,0.9393939393939394,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,4452,4481,30,1,28,0.9333333333333333,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,4629,4676,48,1,43,0.8958333333333334,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,4715,4732,18,1,18,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,4792,4991,200,1,192,0.96,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5037,5062,26,1,26,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5125,5254,130,1,130,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5393,5476,84,1,84,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5528,5538,11,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,mount,5540,5552,13,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5554,5846,293,1,279,0.9522184300341296,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,5900,5942,43,1,39,0.9069767441860465,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6087,6161,75,1,64,0.8533333333333334,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6291,6298,8,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6377,6449,73,1,73,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6485,6644,160,1,155,0.96875,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6684,6712,29,1,25,0.8620689655172413,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6792,6815,24,1,16,0.6666666666666666,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,6850,7053,204,1,204,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,7095,7106,12,1,9,0.75,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,7218,7230,13,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,7269,7278,10,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,7404,7806,403,1,399,0.9900744416873449,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,7902,8058,157,1,155,0.9872611464968153,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,8095,8297,203,2,144,0.7093596059113301,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,8628,8694,67,1,60,0.8955223880597015,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,8785,8810,26,1,15,0.5769230769230769,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,8870,8876,7,1,7,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9195,9203,9,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9270,9307,38,1,28,0.7368421052631579,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9405,9436,32,1,29,0.90625,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,mount,9438,9493,56,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9495,9526,32,1,25,0.78125,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9534,9784,251,1,233,0.9282868525896414,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,9945,10045,101,1,101,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10170,10182,13,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10417,10485,69,1,69,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10498,10528,31,1,31,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10615,10670,56,1,56,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10694,10711,18,0,0,0.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,10941,11068,128,1,112,0.875,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,11255,11290,36,1,25,0.6944444444444444,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,mount,11292,12297,1006,1,1006,1.0,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,12702,12860,159,1,144,0.9056603773584906,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,12968,13126,159,1,152,0.9559748427672956,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,13202,13383,182,1,174,0.9560439560439561,test_1,Mouse062_20160526_18-56-26
Full LSTM-256,investigation,13398,13400,3,0,0,0.0,test_1,Mouse062_20160526_18-56-26
