split,video_id,prediction_type,class,start_frame,end_frame,duration_frames,model_name,track,head,capacity,seed
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,22960,23007,48,yolo_sppf_full_attention256_seed42,Attention-256,attention,256,42
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,23008,23055,48,yolo_sppf_full_attention256_seed42,Attention-256,attention,256,42
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,23456,23503,48,yolo_sppf_full_attention256_seed42,Attention-256,attention,256,42
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,0,287,288,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,304,687,384,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,704,1087,384,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,1120,1775,656,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,attack,1776,1791,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,1792,1967,176,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2176,2319,144,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2320,2415,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2416,2447,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2560,2591,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2592,2655,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2656,2687,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2816,2847,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2848,3103,256,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3104,3151,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3296,3311,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3312,3423,112,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3424,3487,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3536,3567,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3568,3631,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3632,3695,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3696,3727,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3728,4079,352,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,4288,4335,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,4336,4495,160,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,4496,4527,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,4592,4687,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,4688,4719,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,4720,4751,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,4960,4991,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,5072,5087,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,5088,5119,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,5120,5183,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,5184,5215,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,5904,5999,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,6000,6159,160,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,6160,6239,80,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,6240,6335,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,6336,6367,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,6928,6943,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,6944,6975,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,6976,7119,144,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,7184,7231,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,7232,7423,192,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,7424,7471,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,8000,8031,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,8272,8335,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,9072,9103,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,9104,9359,256,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,9552,9583,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,9584,9647,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,9648,9663,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,10272,10335,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,10336,10383,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,10384,10575,192,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,10848,10863,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,10864,10975,112,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,10976,11007,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,11840,11887,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,11888,12079,192,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,12160,12191,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,12192,12303,112,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,12304,12335,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,12544,12559,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13088,13135,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,13136,13167,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13168,13199,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13488,13503,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13584,13599,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,13600,13695,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13696,13711,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,13872,13903,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,14544,14623,80,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,15136,15343,208,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,16368,16383,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,16464,16511,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,16816,17007,192,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,17088,17167,80,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,17360,17391,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,17472,17519,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,17536,17567,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,18400,18431,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,18464,18559,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,18560,18575,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,19040,19087,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,19088,19183,96,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,19184,19199,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,19824,19839,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,20320,20351,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,20400,20431,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,20736,20783,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,21104,21167,64,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,21168,21183,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,21184,21295,112,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,21504,21551,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,22048,22095,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,22736,22783,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,22976,23007,32,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,23008,23055,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,23456,23503,48,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,24208,24223,16,yolo_sppf_full_attention256_seed43,Attention-256,attention,256,43
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,0,287,288,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,304,1775,1472,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,attack,1776,1791,16,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,1792,1967,176,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2176,2319,144,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2320,2415,96,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2416,2447,32,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2560,2591,32,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2592,2671,80,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2672,2687,16,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,2816,2847,32,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,2848,3119,272,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3120,3151,32,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3280,3295,16,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3296,3439,144,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3440,3503,64,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3520,3567,48,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3568,3631,64,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3632,3695,64,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,mount,3696,3727,32,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
test_1,Mouse060_20160526_18-16-27,smoothed_frames,investigation,3728,4095,368,yolo_sppf_full_attention256_seed44,Attention-256,attention,256,44
